id,t,sensor3
77,12,-0.60544632
77,13,-0.61004056
77,14,-0.61004056
77,15,-0.60544632
77,16,-0.60085208
77,17,-0.60085208
77,18,-0.60544632
77,19,-0.60085208
77,20,-0.58706935
77,21,-0.55950391
77,22,-0.54572119
77,23,-0.54572119
77,24,-0.55490967
77,25,-0.55950391
77,26,-0.55490967
77,27,-0.53193846
77,28,-0.47680758
77,29,-0.40789396
77,30,-0.37114004
77,31,-0.3665458
77,32,-0.37573428
77,33,-0.4124882
77,34,-0.46302485
77,35,-0.48140182
77,36,-0.48599606
77,37,-0.47221333
77,38,-0.44005365
77,39,-0.43086517
77,40,-0.43545941
77,41,-0.49977878
77,42,-0.58706935
77,43,-0.65414527
77,44,-0.67435993
77,45,-0.66517145
77,46,-0.59625784
77,47,-0.46302485
77,48,-0.33898035
77,49,-0.30222643
78,0,-0.66693208
78,1,-0.704608
78,2,-0.73729072
78,3,-0.7436457
78,4,-0.73592894
78,5,-0.70642371
78,6,-0.68372737
78,7,-0.68145774
78,8,-0.68645093
78,9,-0.69689125
78,10,-0.70370015
78,11,-0.70778549
78,12,-0.71504831
78,13,-0.72821219
78,14,-0.73592894
78,15,-0.73411324
78,16,-0.70914727
78,17,-0.65013679
78,18,-0.60837554
78,19,-0.60202056
78,20,-0.6129148
78,21,-0.63334151
78,22,-0.63606507
78,23,-0.617908
78,24,-0.56343679
78,25,-0.52712266
78,26,-0.52258339
78,27,-0.54527972
78,28,-0.6061059
78,29,-0.64423575
78,30,-0.64741323
78,31,-0.61518444
78,32,-0.54981899
78,33,-0.52258339
78,34,-0.53166192
78,35,-0.599297
78,36,-0.67419491
78,37,-0.71504831
78,38,-0.72458078
78,39,-0.70279229
78,40,-0.64196611
78,41,-0.55435826
78,42,-0.47265145
78,43,-0.43179805
78,44,-0.42271951
78,45,-0.42271951
78,46,-0.43633731
78,47,-0.44087658
78,48,-0.44087658
78,49,-0.42725878
79,0,-0.5858697
79,1,-0.59954128
79,2,-0.59989183
79,3,-0.58762247
79,4,-0.57430144
79,5,-0.57395089
79,6,-0.57710587
79,7,-0.57570366
79,8,-0.56974425
79,9,-0.56623872
79,10,-0.56448595
79,11,-0.55992876
79,12,-0.54625718
79,13,-0.52452288
79,14,-0.51435683
79,15,-0.51470738
79,16,-0.51996568
79,17,-0.5213679
79,18,-0.51821292
79,19,-0.51295462
79,20,-0.51120185
79,21,-0.51050074
79,22,-0.50734577
79,23,-0.49542695
79,24,-0.47474431
79,25,-0.45581443
79,26,-0.44880337
79,27,-0.45020558
79,28,-0.46492882
79,29,-0.48350814
79,30,-0.49122031
79,31,-0.49086976
79,32,-0.48070372
79,33,-0.47509486
79,34,-0.47965206
79,35,-0.49192142
79,36,-0.51190296
79,37,-0.53574058
79,38,-0.54625718
79,39,-0.53013173
79,40,-0.50384023
79,41,-0.46913546
79,42,-0.43548234
79,43,-0.41444914
79,44,-0.40743808
79,45,-0.40743808
79,46,-0.40393255
79,47,-0.39692148
79,48,-0.37238275
79,49,-0.34083295
80,0,-0.61062657
80,1,-0.61062657
80,2,-0.6138987
80,3,-0.61826152
80,4,-0.61826152
80,5,-0.61571654
80,6,-0.60699088
80,7,-0.59899236
80,8,-0.59826522
80,9,-0.60008307
80,10,-0.60989944
80,11,-0.62807789
80,12,-0.64334779
80,13,-0.64880133
80,14,-0.6491649
80,15,-0.64698349
80,16,-0.63934853
80,17,-0.62735075
80,18,-0.61644368
80,19,-0.60844516
80,20,-0.60226448
80,21,-0.59717452
80,22,-0.59353882
80,23,-0.59099384
80,24,-0.58990313
80,25,-0.58808529
80,26,-0.58408603
80,27,-0.57608751
80,28,-0.56627114
80,29,-0.5597269
80,30,-0.55718191
80,31,-0.55572764
80,32,-0.5550005
80,33,-0.55427336
80,34,-0.56154474
80,35,-0.56772542
80,36,-0.56881612
80,37,-0.5608176
80,38,-0.55536407
80,39,-0.55754548
80,40,-0.57208825
80,41,-0.58154104
80,42,-0.57608751
80,43,-0.54409342
80,44,-0.46701677
80,45,-0.37394307
80,46,-0.31868057
80,47,-0.30777349
80,48,-0.31504488
80,49,-0.32958764
81,0,-0.90597344
81,1,-0.89930314
81,2,-0.89218815
81,3,-0.86817507
81,4,-0.83660231
81,5,-0.81570203
81,6,-0.80502955
81,7,-0.80058268
81,8,-0.79391238
81,9,-0.78190583
81,10,-0.76767586
81,11,-0.75477994
81,12,-0.74544152
81,13,-0.73966059
81,14,-0.73565841
81,15,-0.72898811
81,16,-0.71297939
81,17,-0.68807693
81,18,-0.66984477
81,19,-0.66673196
81,20,-0.67473633
81,21,-0.69474723
81,22,-0.70141753
81,23,-0.69519192
81,24,-0.67073414
81,25,-0.6520573
81,26,-0.65072324
81,27,-0.66450853
81,28,-0.70764315
81,29,-0.74722027
81,30,-0.75789275
81,31,-0.75477994
81,32,-0.74677558
81,33,-0.74544152
81,34,-0.74810964
81,35,-0.75255651
81,36,-0.75522463
81,37,-0.73743716
81,38,-0.70853252
81,39,-0.67473633
81,40,-0.63382514
81,41,-0.58802241
81,42,-0.51687253
81,43,-0.41459457
81,44,-0.28563541
81,45,-0.13888878
81,46,-0.0099296181
81,47,0.074560867
81,48,0.12347641
81,49,0.13681701
82,0,-0.66438868
82,1,-0.68456965
82,2,-0.71783087
82,3,-0.74997094
82,4,-0.75931398
82,5,-0.75781909
82,6,-0.74623372
82,7,-0.7286688
82,8,-0.71596226
82,9,-0.70549806
82,10,-0.68905431
82,11,-0.66588356
82,12,-0.64719748
82,13,-0.63486466
82,14,-0.62290557
82,15,-0.60646182
82,16,-0.58777573
82,17,-0.57843269
82,18,-0.57768525
82,19,-0.57992758
82,20,-0.58142247
82,21,-0.57880641
82,22,-0.56946337
82,23,-0.56460499
82,24,-0.56834221
82,25,-0.5888969
82,26,-0.6079567
82,27,-0.60945159
82,28,-0.58927062
82,29,-0.52573794
82,30,-0.46743736
82,31,-0.44127684
82,32,-0.44501406
82,33,-0.49995114
82,34,-0.57095826
82,35,-0.6251479
82,36,-0.65691424
82,37,-0.66513612
82,38,-0.66887334
82,39,-0.6752266
82,40,-0.67746893
82,41,-0.67672149
82,42,-0.67447916
82,43,-0.66625728
82,44,-0.64383398
82,45,-0.6060881
82,46,-0.56049405
82,47,-0.50892046
82,48,-0.44501406
82,49,-0.35158364
83,0,-0.90489066
83,1,-0.87949076
83,2,-0.85738345
83,3,-0.83480576
83,4,-0.80046887
83,5,-0.74308392
83,6,-0.70968776
83,7,-0.70545444
83,8,-0.70545444
83,9,-0.70498407
83,10,-0.69981002
83,11,-0.68758044
83,12,-0.67111754
83,13,-0.65606575
83,14,-0.64336581
83,15,-0.63113623
83,16,-0.61232149
83,17,-0.58409938
83,18,-0.55587728
83,19,-0.54176622
83,20,-0.53706254
83,21,-0.54176622
83,22,-0.55117359
83,23,-0.56998833
83,24,-0.5793957
83,25,-0.58409938
83,26,-0.56528464
83,27,-0.49943306
83,28,-0.4288778
83,29,-0.39595201
83,30,-0.39124832
83,31,-0.41006306
83,32,-0.48532201
83,33,-0.5793957
83,34,-0.64383617
83,35,-0.68146565
83,36,-0.69510633
83,37,-0.6955767
83,38,-0.68052491
83,39,-0.68475823
83,40,-0.73226544
83,41,-0.78870965
83,42,-0.8268095
83,43,-0.84797608
83,44,-0.84703534
83,45,-0.80235034
83,46,-0.75013944
83,47,-0.66923607
83,48,-0.56528464
83,49,-0.4288778
84,0,-0.67867597
84,1,-0.69227498
84,2,-0.70014809
84,3,-0.7012217
84,4,-0.70050596
84,5,-0.69692727
84,6,-0.68941203
84,7,-0.67939171
84,8,-0.66972925
84,9,-0.6611404
84,10,-0.65255156
84,11,-0.64074189
84,12,-0.62105911
84,13,-0.59171388
84,14,-0.56272651
84,15,-0.54662242
84,16,-0.54268587
84,17,-0.5434016
84,18,-0.55199045
84,19,-0.57453618
84,20,-0.60209207
84,21,-0.61712256
84,22,-0.61855403
84,23,-0.61461747
84,24,-0.60209207
84,25,-0.59242962
84,26,-0.59171388
84,27,-0.5949347
84,28,-0.60781797
84,29,-0.62213272
84,30,-0.62857435
84,31,-0.63000583
84,32,-0.63000583
84,33,-0.6303637
84,34,-0.63501599
84,35,-0.65290942
84,36,-0.67402368
84,37,-0.69370646
84,38,-0.70981055
84,39,-0.71768366
84,40,-0.71804153
84,41,-0.70909481
84,42,-0.68941203
84,43,-0.65899319
84,44,-0.62427993
84,45,-0.57883061
84,46,-0.50868834
84,47,-0.40598003
84,48,-0.28072599
84,49,-0.15547194
85,0,-0.70463919
85,1,-0.70222564
85,2,-0.69136468
85,3,-0.66883824
85,4,-0.65274792
85,5,-0.65234566
85,6,-0.65717276
85,7,-0.66763146
85,8,-0.67084953
85,9,-0.6692405
85,10,-0.65998856
85,11,-0.64027793
85,12,-0.6109131
85,13,-0.57792795
85,14,-0.5525857
85,15,-0.54454054
85,16,-0.54454054
85,17,-0.56063086
85,18,-0.58476634
85,19,-0.59442053
85,20,-0.59401827
85,21,-0.58436408
85,22,-0.56465344
85,23,-0.55379248
85,24,-0.5525857
85,25,-0.55620602
85,26,-0.5602286
85,27,-0.55499925
85,28,-0.51235991
85,29,-0.42788575
85,30,-0.35950191
85,31,-0.33938901
85,32,-0.35145675
85,33,-0.46006638
85,34,-0.56545796
85,35,-0.62257858
85,36,-0.63826664
85,37,-0.63303728
85,38,-0.61211987
85,39,-0.59884536
85,40,-0.61413116
85,41,-0.63585309
85,42,-0.64470276
85,43,-0.64590954
85,44,-0.64430051
85,45,-0.6338418
85,46,-0.61051084
85,47,-0.57913472
85,48,-0.54051797
85,49,-0.48420186
86,0,-0.42026264
86,1,-0.4038202
86,2,-0.39833939
86,3,-0.39833939
86,4,-0.40930102
86,5,-0.43670508
86,6,-0.48055159
86,7,-0.54084053
86,8,-0.60112948
86,9,-0.64497598
86,10,-0.67786086
86,11,-0.6943033
86,12,-0.6943033
86,13,-0.69978411
86,14,-0.6943033
86,15,-0.68334167
86,16,-0.66141842
86,17,-0.62853354
86,18,-0.59564866
86,19,-0.5682446
86,20,-0.55728297
86,21,-0.55728297
86,22,-0.57372541
86,23,-0.60661029
86,24,-0.63949517
86,25,-0.65593761
86,26,-0.66141842
86,27,-0.65593761
86,28,-0.64497598
86,29,-0.61757191
86,30,-0.57920622
86,31,-0.55180216
86,32,-0.53535972
86,33,-0.52987891
86,34,-0.52987891
86,35,-0.53535972
86,36,-0.54632134
86,37,-0.55728297
86,38,-0.56276378
86,39,-0.56276378
86,40,-0.56276378
86,41,-0.56276378
86,42,-0.55728297
86,43,-0.49151321
86,44,-0.46410915
86,45,-0.62305273
86,46,-0.54632134
86,47,-0.53535972
86,48,-0.57920622
86,49,-0.59564866
87,0,-0.57332875
87,1,-0.52110306
87,2,-0.53270877
87,3,-0.59654017
87,4,-0.68938584
87,5,-0.78861465
87,6,-0.81472749
87,7,-0.81182607
87,8,-0.78397236
87,9,-0.7067944
87,10,-0.59073731
87,11,-0.52110306
87,12,-0.5153002
87,13,-0.52690591
87,14,-0.57332875
87,15,-0.61975158
87,16,-0.63716015
87,17,-0.63716015
87,18,-0.63135729
87,19,-0.63135729
87,20,-0.642963
87,21,-0.642963
87,22,-0.60814587
87,23,-0.49208879
87,24,-0.37022884
87,25,-0.32960886
87,26,-0.35282028
87,27,-0.47468022
87,28,-0.61394873
87,29,-0.67778013
87,30,-0.68938584
87,31,-0.65456871
87,32,-0.58493446
87,33,-0.54431448
87,34,-0.53851162
87,35,-0.53851162
87,36,-0.50949735
87,37,-0.42245453
87,38,-0.35282028
87,39,-0.32960886
87,40,-0.38763741
87,41,-0.49789164
87,42,-0.59654017
87,43,-0.64876586
87,44,-0.66037156
87,45,-0.642963
87,46,-0.61394873
87,47,-0.60814587
87,48,-0.61394873
87,49,-0.61394873
88,0,-0.43213009
88,1,-0.45278551
88,2,-0.47196554
88,3,-0.48708826
88,4,-0.49962905
88,5,-0.5103256
88,6,-0.52028447
88,7,-0.52655486
88,8,-0.5283991
88,9,-0.5283991
88,10,-0.52507948
88,11,-0.51290753
88,12,-0.48635056
88,13,-0.44577742
88,14,-0.39893388
88,15,-0.34729533
88,16,-0.30672219
88,17,-0.28090292
88,18,-0.26983751
88,19,-0.26614904
88,20,-0.26983751
88,21,-0.28090292
88,22,-0.30672219
88,23,-0.34360687
88,24,-0.38049154
88,25,-0.41368775
88,26,-0.43950703
88,27,-0.46385091
88,28,-0.48708826
88,29,-0.50995676
88,30,-0.52987448
88,31,-0.54389066
88,32,-0.55163644
88,33,-0.5560626
88,34,-0.56196415
88,35,-0.57376725
88,36,-0.58483265
88,37,-0.58704573
88,38,-0.58372611
88,39,-0.57044763
88,40,-0.5512676
88,41,-0.52655486
88,42,-0.49114557
88,43,-0.43213009
88,44,-0.3509838
88,45,-0.28090292
88,46,-0.25139517
88,47,-0.25139517
88,48,-0.25508364
88,49,-0.26983751
89,0,-0.67954355
89,1,-0.67196871
89,2,-0.67163937
89,3,-0.67394475
89,4,-0.67559146
89,5,-0.67427409
89,6,-0.670322
89,7,-0.66834596
89,8,-0.6686753
89,9,-0.670322
89,10,-0.67065134
89,11,-0.66702859
89,12,-0.65220825
89,13,-0.63541186
89,14,-0.6301424
89,15,-0.63244779
89,16,-0.64957352
89,17,-0.67822619
89,18,-0.69304653
89,19,-0.69469324
89,20,-0.6887651
89,21,-0.66933398
89,22,-0.65220825
89,23,-0.64792681
89,24,-0.6485855
89,25,-0.64957352
89,26,-0.64628011
89,27,-0.62553163
89,28,-0.59095082
89,29,-0.57744784
89,30,-0.57909455
89,31,-0.60181908
89,32,-0.63705856
89,33,-0.65879507
89,34,-0.6630765
89,35,-0.65385495
89,36,-0.63607054
89,37,-0.63244779
89,38,-0.63475318
89,39,-0.63672922
89,40,-0.63672922
89,41,-0.6357412
89,42,-0.63178911
89,43,-0.62256756
89,44,-0.6044538
89,45,-0.57481312
89,46,-0.54122033
89,47,-0.51619042
89,48,-0.50565151
89,49,-0.50367546
90,0,-0.94083184
90,1,-0.87018492
90,2,-0.86279701
90,3,-0.92467078
90,4,-0.9994734
90,5,-1.0202519
90,6,-1.0179432
90,7,-1.00917
90,8,-1.0087083
90,9,-1.0087083
90,10,-0.99116199
90,11,-0.95099022
90,12,-0.93713788
90,13,-0.94821975
90,14,-0.97176872
90,15,-0.97453919
90,16,-0.95883987
90,17,-0.95052847
90,18,-0.9569929
90,19,-0.97038349
90,20,-0.96992174
90,21,-0.94683452
90,22,-0.87757283
90,23,-0.81569906
90,24,-0.81246685
90,25,-0.87572586
90,26,-0.98238885
90,27,-1.0142492
90,28,-0.99670293
90,29,-0.93298218
90,30,-0.88773121
90,31,-0.88265202
90,32,-0.90989495
90,33,-0.92974997
90,34,-0.91728287
90,35,-0.83416885
90,36,-0.73674075
90,37,-0.70026293
90,38,-0.79769103
90,39,-0.91405065
90,40,-0.96161034
90,41,-0.98746804
90,42,-0.99808816
90,43,-0.98977676
90,44,-0.96345732
90,45,-0.90897146
90,46,-0.88311377
90,47,-0.88634598
90,48,-0.88957819
90,49,-0.87895807
91,0,-0.54106461
91,1,-0.53581577
91,2,-0.51482039
91,3,-0.49907385
91,4,-0.49907385
91,5,-0.52006923
91,6,-0.53581577
91,7,-0.53581577
91,8,-0.53056692
91,9,-0.53056692
91,10,-0.53056692
91,11,-0.53056692
91,12,-0.52006923
91,13,-0.5043227
91,14,-0.48332731
91,15,-0.47807847
91,16,-0.47807847
91,17,-0.47807847
91,18,-0.47807847
91,19,-0.47807847
91,20,-0.47282962
91,21,-0.46758078
91,22,-0.46758078
91,23,-0.46233193
91,24,-0.46233193
91,25,-0.45708309
91,26,-0.4465854
91,27,-0.42559002
91,28,-0.39409694
91,29,-0.37310156
91,30,-0.35735503
91,31,-0.34160849
91,32,-0.31536427
91,33,-0.28912004
91,34,-0.27862235
91,35,-0.28387119
91,36,-0.32061311
91,37,-0.36785272
91,38,-0.3888481
91,39,-0.40984348
91,40,-0.43608771
91,41,-0.45183424
91,42,-0.42034117
91,43,-0.3888481
91,44,-0.37310156
91,45,-0.36785272
91,46,-0.39409694
91,47,-0.39934579
91,48,-0.41509233
91,49,-0.41509233
92,0,-0.6549465
92,1,-0.66314669
92,2,-0.67017543
92,3,-0.67525174
92,4,-0.67993757
92,5,-0.67993757
92,6,-0.6764232
92,7,-0.66744203
92,8,-0.65533698
92,9,-0.64323193
92,10,-0.63151737
92,11,-0.61628844
92,12,-0.59949756
92,13,-0.58465911
92,14,-0.57099212
92,15,-0.5553727
92,16,-0.5448296
92,17,-0.54404862
92,18,-0.55107736
92,19,-0.55654416
92,20,-0.55263931
92,21,-0.52881969
92,22,-0.49484746
92,23,-0.47922804
92,24,-0.47532318
92,25,-0.47532318
92,26,-0.47141833
92,27,-0.45970377
92,28,-0.44017949
92,29,-0.41284551
92,30,-0.38160667
92,31,-0.36989211
92,32,-0.37379696
92,33,-0.41284551
92,34,-0.45579891
92,35,-0.47532318
92,36,-0.47922804
92,37,-0.44017949
92,38,-0.39722609
92,39,-0.37770182
92,40,-0.42846493
92,41,-0.44017949
92,42,-0.43236978
92,43,-0.4479892
92,44,-0.47532318
92,45,-0.49484746
92,46,-0.4909426
92,47,-0.4909426
92,48,-0.49484746
92,49,-0.49875231
93,0,-0.91980173
93,1,-0.91980173
93,2,-0.91927782
93,3,-0.9171822
93,4,-0.91246705
93,5,-0.90251285
93,6,-0.88522397
93,7,-0.8595526
93,8,-0.82497484
93,9,-0.78358631
93,10,-0.73957825
93,11,-0.69452238
93,12,-0.657849
93,13,-0.62641467
93,14,-0.6002194
93,15,-0.58450224
93,16,-0.57402413
93,17,-0.56354602
93,18,-0.56354602
93,19,-0.56354602
93,20,-0.56354602
93,21,-0.56354602
93,22,-0.56354602
93,23,-0.56878507
93,24,-0.57926318
93,25,-0.58974129
93,26,-0.60545845
93,27,-0.62117562
93,28,-0.63689278
93,29,-0.66308805
93,30,-0.68404427
93,31,-0.71023955
93,32,-0.72910014
93,33,-0.74219778
93,34,-0.74953245
93,35,-0.75267589
93,36,-0.75319979
93,37,-0.75319979
93,38,-0.75005636
93,39,-0.74062606
93,40,-0.72071765
93,41,-0.68928333
93,42,-0.64213184
93,43,-0.57926318
93,44,-0.51115547
93,45,-0.4273306
93,46,-0.32778856
93,47,-0.21252936
93,48,-0.071074886
93,49,0.091335806
94,0,-0.74230574
94,1,-0.74455635
94,2,-0.74830738
94,3,-0.75280861
94,4,-0.75580944
94,5,-0.75655964
94,6,-0.75655964
94,7,-0.75618454
94,8,-0.75543433
94,9,-0.75280861
94,10,-0.74793228
94,11,-0.74043022
94,12,-0.72992735
94,13,-0.71604854
94,14,-0.69879382
94,15,-0.67778806
94,16,-0.65265618
94,17,-0.62302306
94,18,-0.58926381
94,19,-0.55100333
94,20,-0.50936692
94,21,-0.46435459
94,22,-0.41934226
94,23,-0.37432993
94,24,-0.3293176
94,25,-0.28805629
94,26,-0.24679499
94,27,-0.21303574
94,28,-0.17927649
94,29,-0.14926827
94,30,-0.12676211
94,31,-0.10800697
94,32,-0.093002857
94,33,-0.085500802
94,34,-0.085500802
94,35,-0.085500802
94,36,-0.085500802
94,37,-0.085500802
94,38,-0.085500802
94,39,-0.085500802
94,40,-0.085500802
94,41,-0.081749774
94,42,-0.066745663
94,43,-0.02548436
94,44,0.042034137
94,45,0.1320588
94,46,0.22583449
94,47,0.30085504
94,48,0.33836532
94,49,0.33836532
95,0,-0.9823214
95,1,-0.97978756
95,2,-0.97303063
95,3,-0.9607837
95,4,-0.94135754
95,5,-0.91348522
95,6,-0.87547751
95,7,-0.82944596
95,8,-0.78552594
95,9,-0.75765362
95,10,-0.74667362
95,11,-0.74540669
95,12,-0.74794054
95,13,-0.76229901
95,14,-0.79101594
95,15,-0.82311134
95,16,-0.84929443
95,17,-0.86660905
95,18,-0.87589982
95,19,-0.87843367
95,20,-0.87801136
95,21,-0.87421059
95,22,-0.86154135
95,23,-0.83662519
95,24,-0.79735056
95,25,-0.74625131
95,26,-0.6867059
95,27,-0.62293741
95,28,-0.55916892
95,29,-0.49159967
95,30,-0.42403041
95,31,-0.36068423
95,32,-0.31000729
95,33,-0.27622266
95,34,-0.26355342
95,35,-0.25933034
95,36,-0.26355342
95,37,-0.28466881
95,38,-0.34379191
95,39,-0.40713809
95,40,-0.46626119
95,41,-0.5042689
95,42,-0.53383045
95,43,-0.54227661
95,44,-0.49582274
95,45,-0.29311497
95,46,0.065846712
95,47,0.24743909
95,48,0.23054678
95,49,-0.056622568
96,0,-0.64408364
96,1,-0.71623123
96,2,-0.76673454
96,3,-0.79559357
96,4,-0.81390796
96,5,-0.82722751
96,6,-0.84054707
96,7,-0.85886146
96,8,-0.86219134
96,9,-0.85664153
96,10,-0.82722751
96,11,-0.76617956
96,12,-0.68848216
96,13,-0.62188438
96,14,-0.58303568
96,15,-0.57748587
96,16,-0.58303568
96,17,-0.59968513
96,18,-0.63853383
96,19,-0.68293234
96,20,-0.72178104
96,21,-0.74953011
96,22,-0.75507993
96,23,-0.74953011
96,24,-0.71068141
96,25,-0.62188438
96,26,-0.51643791
96,27,-0.39434199
96,28,-0.26114645
96,29,-0.11130146
96,30,0.027443896
96,31,0.1051413
96,32,0.12734055
96,33,0.12734055
96,34,0.099591483
96,35,-0.039153876
96,36,-0.23339738
96,37,-0.36659292
96,38,-0.44984014
96,39,-0.48868884
96,40,-0.48868884
96,41,-0.32219441
96,42,0.044093339
96,43,0.54912645
96,44,0.78776846
96,45,0.56022607
96,46,-0.066902948
96,47,-0.39434199
96,48,-0.4331907
96,49,-0.32774422
97,0,-1.2744166
97,1,-1.2691427
97,2,-1.2460694
97,3,-1.1926712
97,4,-1.1036742
97,5,-1.0014925
97,6,-0.91776943
97,7,-0.86503047
97,8,-0.83206863
97,9,-0.81229152
97,10,-0.81229152
97,11,-0.81229152
97,12,-0.81888389
97,13,-0.85184574
97,14,-0.89799232
97,15,-0.95864211
97,16,-1.0126995
97,17,-1.0522538
97,18,-1.0713716
97,19,-1.0759863
97,20,-1.0746678
97,21,-1.0621423
97,22,-1.0304989
97,23,-0.97775998
97,24,-0.91117706
97,25,-0.82547626
97,26,-0.71340599
97,27,-0.58155861
97,28,-0.40356464
97,29,-0.20579357
97,30,-0.034391976
97,31,0.071085928
97,32,0.10404777
97,33,0.10404777
97,34,0.05790119
97,35,-0.10690804
97,36,-0.29808674
97,37,-0.42993412
97,38,-0.51563492
97,39,-0.58155861
97,40,-0.62111282
97,41,-0.64088993
97,42,-0.62770519
97,43,-0.42334175
97,44,-0.040984345
97,45,0.36115017
97,46,0.42707386
97,47,0.064493559
97,48,-0.29808674
97,49,-0.45630359
98,0,-0.61856625
98,1,-0.59321812
98,2,-0.56280035
98,3,-0.53745222
98,4,-0.51210408
98,5,-0.49182557
98,6,-0.47661669
98,7,-0.47154707
98,8,-0.46140781
98,9,-0.46140781
98,10,-0.46140781
98,11,-0.46140781
98,12,-0.46140781
98,13,-0.46140781
98,14,-0.46140781
98,15,-0.46647744
98,16,-0.47661669
98,17,-0.48675595
98,18,-0.50196483
98,19,-0.51210408
98,20,-0.51717371
98,21,-0.52224334
98,22,-0.52731296
98,23,-0.53238259
98,24,-0.53238259
98,25,-0.53238259
98,26,-0.53745222
98,27,-0.53745222
98,28,-0.54252184
98,29,-0.54759147
98,30,-0.5526611
98,31,-0.56280035
98,32,-0.56786998
98,33,-0.57293961
98,34,-0.57293961
98,35,-0.57800923
98,36,-0.57800923
98,37,-0.57800923
98,38,-0.57293961
98,39,-0.56786998
98,40,-0.55773073
98,41,-0.53745222
98,42,-0.50703446
98,43,-0.46140781
98,44,-0.40057229
98,45,-0.31945825
98,46,-0.22313534
98,47,-0.11667317
98,48,-0.010211005
98,49,0.070903028
99,0,-0.88913381
99,1,-0.90171126
99,2,-0.89502949
99,3,-0.88874077
99,4,-0.88009377
99,5,-0.84511275
99,6,-0.80816651
99,7,-0.8046291
99,8,-0.8254605
99,9,-0.84354057
99,10,-0.84275448
99,11,-0.82742572
99,12,-0.82153004
99,13,-0.8254605
99,14,-0.84511275
99,15,-0.85651106
99,16,-0.85808324
99,17,-0.84707798
99,18,-0.8254605
99,19,-0.80777346
99,20,-0.79480297
99,21,-0.78143944
99,22,-0.75824977
99,23,-0.71894526
99,24,-0.67806856
99,25,-0.65212758
99,26,-0.63444055
99,27,-0.62382833
99,28,-0.62304224
99,29,-0.63247532
99,30,-0.65212758
99,31,-0.66549112
99,32,-0.6584163
99,33,-0.63365446
99,34,-0.59670821
99,35,-0.56447851
99,36,-0.55779674
99,37,-0.56801592
99,38,-0.57823509
99,39,-0.57233941
99,40,-0.54836366
99,41,-0.48351121
99,42,-0.38524992
99,43,-0.28305818
99,44,-0.20444914
99,45,-0.16907508
99,46,-0.14156192
99,47,-0.1101183
99,48,-0.09832695
99,49,-0.09832695
100,0,-0.78000201
100,1,-0.79738461
100,2,-0.81725043
100,3,-0.82718335
100,4,-0.82576436
100,5,-0.82221689
100,6,-0.82257164
100,7,-0.82363588
100,8,-0.82292638
100,9,-0.81512195
100,10,-0.79632037
100,11,-0.77716403
100,12,-0.77290707
100,13,-0.7753903
100,14,-0.77716403
100,15,-0.77290707
100,16,-0.76261941
100,17,-0.76049093
100,18,-0.7640384
100,19,-0.77219758
100,20,-0.77574505
100,21,-0.77574505
100,22,-0.77219758
100,23,-0.76084568
100,24,-0.73885137
100,25,-0.71047162
100,26,-0.68528459
100,27,-0.66896623
100,28,-0.66258079
100,29,-0.66151654
100,30,-0.66470927
100,31,-0.66719249
100,32,-0.66790199
100,33,-0.66967572
100,34,-0.67570642
100,35,-0.68067288
100,36,-0.68563933
100,37,-0.68741307
100,38,-0.68173712
100,39,-0.66967572
100,40,-0.65264787
100,41,-0.62249439
100,42,-0.57531305
100,43,-0.52422949
100,44,-0.50471841
100,45,-0.50933012
100,46,-0.52600323
100,47,-0.53345291
100,48,-0.53061494
100,49,-0.50933012
101,0,-0.93095847
101,1,-0.9464717
101,2,-0.97232709
101,3,-1.0162813
101,4,-1.0648894
101,5,-1.0938474
101,6,-1.1021212
101,7,-1.1026383
101,8,-1.101604
101,9,-1.1010869
101,10,-1.1021212
101,11,-1.106258
101,12,-1.1083265
101,13,-1.1067751
101,14,-1.0948816
101,15,-1.0721289
101,16,-1.0467906
101,17,-1.0230037
101,18,-1.0012851
101,19,-0.9795666
101,20,-0.95836518
101,21,-0.94130062
101,22,-0.93044136
101,23,-0.92165052
101,24,-0.90872283
101,25,-0.8870043
101,26,-0.85752915
101,27,-0.82236582
101,28,-0.78048009
101,29,-0.7282522
101,30,-0.6693019
101,31,-0.61500558
101,32,-0.57260274
101,33,-0.54674735
101,34,-0.53123411
101,35,-0.52089196
101,36,-0.52089196
101,37,-0.52089196
101,38,-0.51572088
101,39,-0.51572088
101,40,-0.51572088
101,41,-0.53123411
101,42,-0.57260274
101,43,-0.62069377
101,44,-0.64654916
101,45,-0.64706627
101,46,-0.61914244
101,47,-0.53123411
101,48,-0.37093069
101,49,-0.17442971
102,0,-0.79894987
102,1,-0.81132661
102,2,-0.81097299
102,3,-0.80001074
102,4,-0.79010934
102,5,-0.79293831
102,6,-0.80496143
102,7,-0.81733817
102,8,-0.82653232
102,9,-0.83148301
102,10,-0.8328975
102,11,-0.83254388
102,12,-0.82936129
102,13,-0.82299611
102,14,-0.8145092
102,15,-0.80390057
102,16,-0.79293831
102,17,-0.78728038
102,18,-0.78657313
102,19,-0.78728038
102,20,-0.78904848
102,21,-0.79010934
102,22,-0.78904848
102,23,-0.78197606
102,24,-0.76677035
102,25,-0.75191827
102,26,-0.74130963
102,27,-0.73211548
